student_id,institution_name,campus_location,degree_program,start_year,graduation_year,GPA_start,GPA_mid,GPA_final,credits_completed,internship_participation,extracurricular_involvement_level,study_abroad,on_campus_employment,gender,ethnicity,age_at_graduation,first_generation_college_student,family_income_bracket,high_school_GPA,employment_status_6mo,employment_status_1yr,job_title_first,industry_first,salary_first,job_city,job_state,job_region,graduate_school_enrollment,graduate_field_of_study,job_satisfaction,alignment_with_major
38e69f17-b40f-4c63-b64f-df4f2d83ccc7,University of Illinois Springfield,"Springfield, IL",STEM,2017,2021,3.22,3.73,3.52,127,0,Low,0,0,Female,Other,23,0,Low,4.0,Employed,Employed,"Pharmacist, hospital",Research,67210.0,Chicago,IL,Midwest,0,,7.0,0.0
4297b172-732b-48dc-85cf-93ccce83b9d5,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Education,2016,2020,2.76,2.47,2.14,137,1,Low,0,1,Male,Other,22,0,High,2.29,Employed,Employed,Higher education lecturer,Higher Education,49724.0,Peoria,IL,Midwest,0,,6.0,1.0
ed423a74-7cd7-403a-913a-5506260124e3,University of Illinois Chicago,"Chicago, IL",Health Sciences,2020,2024,1.85,2.2,1.95,134,1,None,0,0,Non-binary,Black,22,1,Medium,2.59,Employed,Employed,Clinical embryologist,Healthcare,58755.0,Chicago,IL,Midwest,0,,8.0,0.0
7db854ff-0628-4ef1-8dad-b2232c1b432d,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Arts & Humanities,2020,2024,2.58,2.4,2.27,137,0,None,0,0,Non-binary,Other,28,0,Medium,3.03,Unemployed,Unemployed,,,,,,,0,,,
ee5f249d-ba02-484c-aeca-66054ab911cf,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Health Sciences,2019,2023,2.57,2.55,2.86,135,1,Low,0,1,Female,White,25,0,High,3.03,Employed,Employed,Tourist information centre manager,Pharma,54440.0,Champaign,IL,Midwest,0,,6.0,0.0
9dfa6399-2ef5-43e1-8271-ebe05bc94305,University of Illinois Chicago,"Chicago, IL",STEM,2018,2022,2.77,3.01,3.28,129,0,Medium,0,0,Non-binary,Black,24,0,Medium,2.94,Unemployed,Unemployed,,,,,,,0,,,
1bb2ca46-5557-427e-bbbe-8f0784c56720,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Business,2018,2022,2.88,3.18,3.59,128,1,Low,0,1,Non-binary,Black,25,0,High,2.68,Employed,Employed,Scientific laboratory technician,Marketing,67543.0,St. Louis,MO,Midwest,1,Business,10.0,0.0
88255e9c-be65-45ca-aaa4-a1634cf564b6,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Arts & Humanities,2019,2023,2.62,2.41,2.78,126,0,Low,0,0,Male,Hispanic,24,0,Low,2.75,Employed,Employed,Food technologist,Media,39202.0,Champaign,IL,Midwest,0,,9.0,1.0
8ef141aa-5d40-44c5-9756-bcafaa9abedc,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Arts & Humanities,2020,2024,3.03,3.07,3.52,127,1,None,0,0,Female,Other,24,0,Low,3.31,Employed,Employed,Historic buildings inspector/conservation officer,Nonprofit,53220.0,Minneapolis,MN,Midwest,1,Arts & Humanities,10.0,0.0
4988c3ce-720f-40bf-b0b5-2cc44ab6c2e7,University of Illinois Chicago,"Chicago, IL",STEM,2020,2024,2.46,2.21,2.61,124,1,Medium,1,0,Non-binary,Black,23,0,Low,2.51,Employed,Employed,"Surveyor, building control",Engineering,70785.0,Champaign,IL,Midwest,0,,8.0,0.0
afd1b45c-c7a6-47b4-b7cd-555492124345,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Education,2016,2020,3.01,3.29,4.0,137,1,Medium,0,0,Male,Other,26,1,Low,3.34,Employed,Employed,Art gallery manager,Higher Education,49592.0,Rockford,IL,Midwest,0,,6.0,0.0
a3ff67a1-f86e-4e3b-9de8-760c3c08483f,University of Illinois Chicago,"Chicago, IL",Education,2018,2022,2.16,2.74,2.3,121,1,Low,0,1,Non-binary,Black,26,0,High,3.21,Employed,Employed,Trading standards officer,Higher Education,58201.0,Springfield,IL,Midwest,0,,10.0,1.0
503b74f4-9018-44f3-90e6-f7b36aa36b67,University of Illinois Chicago,"Chicago, IL",Education,2018,2022,2.74,2.66,2.68,131,1,Low,0,0,Non-binary,Other,22,0,Medium,2.0,Employed,Employed,Visual merchandiser,Higher Education,44391.0,Chicago,IL,Midwest,0,,6.0,1.0
d8d0a716-838c-4d9a-8677-2014a5190dc6,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Health Sciences,2017,2021,3.27,3.3,3.46,121,1,Medium,0,1,Female,Other,24,0,High,2.95,Employed,Employed,Automotive engineer,Pharma,63660.0,Springfield,IL,Midwest,1,Health Sciences,10.0,1.0
d6f7bf4c-9bf0-47c5-a5fe-c55853bd638e,University of Illinois Chicago,"Chicago, IL",Business,2019,2023,2.61,2.9,2.46,138,1,Medium,0,1,Male,Hispanic,24,1,High,2.77,Employed,Employed,Public librarian,Consulting,65427.0,Bloomington,IL,Midwest,0,,10.0,0.0
175d98e2-8e2d-4ad6-9db2-176edcbb4646,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",STEM,2020,2024,2.98,2.93,2.63,128,1,Low,0,1,Male,Other,26,0,High,3.23,Employed,Employed,"Solicitor, Scotland",Engineering,77553.0,Champaign,IL,Midwest,0,,10.0,0.0
06e3894d-98c9-43c3-8f19-fe38f5dee3bc,University of Illinois Chicago,"Chicago, IL",Business,2019,2023,2.18,2.42,2.48,134,0,High,0,0,Female,Asian,26,0,Medium,2.06,Employed,Employed,"Research officer, political party",Marketing,58433.0,San Francisco,CA,West,0,,8.0,0.0
021c11dc-407e-41dd-a3d8-3113a3c91a73,University of Illinois Chicago,"Chicago, IL",Arts & Humanities,2019,2023,2.82,2.48,2.65,120,0,High,0,1,Female,Black,29,1,Low,3.37,Employed,Employed,Music tutor,Arts,37335.0,Champaign,IL,Midwest,0,,7.0,1.0
b02e0bc8-1b04-410b-86f7-409684e83940,University of Illinois Chicago,"Chicago, IL",Health Sciences,2019,2023,3.48,3.69,3.75,136,1,Low,0,0,Non-binary,Asian,23,1,Low,2.52,Employed,Employed,Technical author,Healthcare,64103.0,Springfield,IL,Midwest,0,,6.0,1.0
0dfc0a88-a122-4a71-ac19-256c29243315,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Education,2016,2020,2.68,2.6,2.13,132,1,None,0,0,Male,Other,27,0,High,2.6,Employed,Employed,Engineering geologist,K-12,45830.0,Springfield,IL,Midwest,0,,8.0,1.0
151f7178-3901-4806-8c76-463552d7a09c,University of Illinois Chicago,"Chicago, IL",Business,2017,2021,2.42,2.09,2.29,137,0,High,0,0,Female,Black,22,0,Medium,3.14,Continuing Education,Continuing Education,,,,,,,0,,,
5453d003-4f63-4773-ab9a-d3be85c1731a,University of Illinois Chicago,"Chicago, IL",STEM,2017,2021,2.83,2.67,3.06,126,1,High,0,0,Male,Asian,23,0,Medium,2.2,Employed,Employed,Systems developer,Research,72973.0,Decatur,IL,Midwest,0,,8.0,1.0
64cdbabf-b330-4d92-a2b1-3835e1b784a1,University of Illinois Springfield,"Springfield, IL",Business,2020,2024,2.34,2.65,2.92,129,0,Low,0,0,Non-binary,White,28,1,Medium,3.09,Employed,Employed,Corporate treasurer,Consulting,66404.0,Louisville,KY,South,0,,10.0,1.0
a356709c-5c4a-4f8d-9ce2-796d2cb55e27,University of Illinois Chicago,"Chicago, IL",STEM,2016,2020,2.22,2.55,2.69,140,1,Low,0,0,Female,White,26,0,High,2.86,Employed,Employed,Careers adviser,Technology,72466.0,Decatur,IL,Midwest,0,,9.0,0.0
fe79c39f-c5dc-4399-85df-dfe2c50c2be5,University of Illinois Springfield,"Springfield, IL",STEM,2017,2021,3.3,3.51,3.76,137,1,Low,0,0,Non-binary,Hispanic,27,0,High,3.29,Employed,Employed,Clinical psychologist,Engineering,76696.0,Rockford,IL,Midwest,1,STEM,9.0,1.0
fbf78409-4c83-4956-906d-06bf02e7e334,University of Illinois Chicago,"Chicago, IL",Arts & Humanities,2018,2022,3.25,3.0,3.26,128,1,Low,0,0,Male,Hispanic,25,0,Medium,2.85,Employed,Employed,English as a foreign language teacher,Arts,48725.0,Louisville,KY,South,0,,9.0,1.0
bdc24e38-eec6-4f26-b0f7-963848c54407,University of Illinois Chicago,"Chicago, IL",Business,2017,2021,3.39,3.95,3.9,130,0,Medium,0,0,Non-binary,Black,27,0,High,2.91,Employed,Employed,Prison officer,Finance,46873.0,Indianapolis,IN,Midwest,0,,9.0,1.0
2ce32d8b-5d8a-4097-990d-4868a61c836c,University of Illinois Chicago,"Chicago, IL",Business,2018,2022,3.03,2.8,2.4,122,0,None,0,0,Female,Hispanic,26,0,Low,2.94,Employed,Employed,Occupational hygienist,Marketing,56722.0,Louisville,KY,South,0,,7.0,1.0
bcee7c21-e950-467c-bbc7-fd4df6c716bb,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",STEM,2019,2023,2.66,2.57,2.17,134,1,None,0,0,Female,Asian,22,1,Low,3.08,Employed,Employed,Arts development officer,Technology,76632.0,Springfield,IL,Midwest,1,STEM,7.0,1.0
a4f76f66-938c-434e-acdf-85d95085cad1,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Education,2017,2021,3.25,3.77,4.0,138,0,High,0,1,Male,Other,26,0,High,3.38,Unemployed,Employed,,,,,,,1,Education,,
459c8929-4d57-40a2-bfcf-72a1a684732b,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Education,2017,2021,2.65,2.55,2.8,127,1,None,0,0,Female,White,25,0,High,3.46,Employed,Employed,"Engineer, automotive",K-12,35915.0,Naperville,IL,Midwest,0,,6.0,1.0
c7783a02-6b60-4f94-bca2-2945eae77cb7,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Business,2020,2024,3.32,3.2,3.23,135,0,Medium,0,0,Female,Hispanic,24,0,Medium,3.18,Employed,Employed,Information officer,Consulting,57117.0,Bloomington,IL,Midwest,0,,8.0,1.0
505202d8-5355-456b-814e-4d55c4cd56a1,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Health Sciences,2017,2021,2.4,2.53,2.94,121,0,Medium,0,0,Male,Other,26,0,Medium,3.7,Employed,Employed,"Education officer, museum",Pharma,46894.0,Naperville,IL,Midwest,0,,9.0,0.0
ad0fbd67-cf28-4381-baf7-d195c82edef8,University of Illinois Chicago,"Chicago, IL",Business,2020,2024,2.01,2.22,1.97,123,0,Medium,1,0,Female,Hispanic,28,0,Medium,3.23,Employed,Employed,Chief Executive Officer,Finance,61338.0,Des Moines,IA,Midwest,0,,9.0,0.0
6ca822d9-ffad-4426-8bb5-81de164f382c,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Arts & Humanities,2016,2020,3.03,3.01,2.98,134,1,None,0,0,Male,Hispanic,28,0,Low,2.93,Employed,Employed,Private music teacher,Arts,55064.0,Champaign,IL,Midwest,0,,10.0,1.0
74dfc22f-44aa-4e80-a763-0fe84d995407,University of Illinois Chicago,"Chicago, IL",Business,2017,2021,2.54,2.61,3.01,121,1,Medium,0,0,Female,Other,26,1,Low,2.84,Employed,Employed,Retail manager,Marketing,61975.0,Naperville,IL,Midwest,1,Business,8.0,1.0
3db46d1b-6488-4c2b-9993-faa6f2f7024f,University of Illinois Chicago,"Chicago, IL",Business,2019,2023,2.3,2.61,2.56,136,1,Medium,0,1,Non-binary,White,27,0,Low,3.26,Employed,Employed,Radio producer,Marketing,70856.0,Des Moines,IA,Midwest,0,,8.0,1.0
b615abee-eb66-4224-a669-7a8e1884022a,University of Illinois Chicago,"Chicago, IL",Business,2020,2024,2.7,3.27,3.54,140,1,Low,0,1,Male,Black,24,1,Medium,2.92,Employed,Employed,Lawyer,Consulting,64247.0,Austin,TX,South,0,,7.0,1.0
488bc552-2623-4018-b747-345d747e28b4,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Business,2018,2022,2.93,2.88,3.15,120,0,Medium,0,1,Male,Hispanic,23,0,High,3.18,Employed,Employed,Fast food restaurant manager,Marketing,65782.0,Springfield,IL,Midwest,0,,7.0,1.0
6158ea5c-54a9-470a-beea-091d6934f8da,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Education,2018,2022,1.63,1.57,1.5,133,0,Low,0,0,Non-binary,White,22,0,Medium,3.03,Employed,Employed,Administrator,Higher Education,37157.0,Naperville,IL,Midwest,1,Education,8.0,1.0
296e392b-7430-48c7-a343-3ca62ade3c1f,University of Illinois Chicago,"Chicago, IL",Health Sciences,2016,2020,3.2,3.16,3.12,123,0,High,0,1,Male,White,24,1,High,3.66,Employed,Employed,Chiropodist,Pharma,59990.0,Peoria,IL,Midwest,0,,8.0,0.0
bc05484a-7855-4142-a873-5eb06ba7f34a,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Arts & Humanities,2018,2022,2.46,2.47,2.64,122,0,Low,1,0,Male,Asian,27,0,Medium,3.35,Continuing Education,Continuing Education,,,,,,,0,,,
4d1f237e-f735-4bc0-8a78-30260ea98933,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Business,2019,2023,2.39,2.24,2.61,136,0,Medium,0,0,Female,Other,22,0,Medium,3.27,Employed,Employed,"Programmer, applications",Finance,56647.0,St. Louis,MO,Midwest,0,,6.0,1.0
54e93ba2-58db-469f-b6d3-e537bd949b63,University of Illinois Chicago,"Chicago, IL",Business,2019,2023,2.97,3.36,3.77,134,1,Medium,1,0,Non-binary,White,26,1,Low,3.39,Employed,Employed,Chief Technology Officer,Marketing,77308.0,Peoria,IL,Midwest,0,,7.0,1.0
62623e44-1a1e-4789-9e5c-58af11a3dcdc,University of Illinois Springfield,"Springfield, IL",Health Sciences,2016,2020,2.96,3.11,3.59,121,1,None,0,0,Male,White,24,0,High,3.53,Employed,Employed,Medical physicist,Pharma,60760.0,Rockford,IL,Midwest,0,,8.0,1.0
9bc5dd43-e122-499f-b383-41c4a1760445,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Arts & Humanities,2018,2022,3.22,3.82,4.0,136,0,High,0,0,Female,Black,23,0,Low,2.29,Employed,Employed,Structural engineer,Nonprofit,45578.0,Rockford,IL,Midwest,1,Arts & Humanities,9.0,1.0
4eb4c1db-d203-45e1-ade0-b23e52a82c87,University of Illinois Chicago,"Chicago, IL",Business,2018,2022,2.09,2.29,2.71,136,0,Low,0,0,Male,Hispanic,27,1,Low,2.93,Employed,Employed,"Scientist, water quality",Consulting,59635.0,Naperville,IL,Midwest,0,,6.0,1.0
0f27e3e6-0223-43c4-a833-3cdef6c4fa03,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Arts & Humanities,2016,2020,2.74,3.15,3.62,135,1,Low,0,0,Female,Hispanic,28,1,Low,2.87,Employed,Employed,Civil Service administrator,Nonprofit,51050.0,Naperville,IL,Midwest,0,,9.0,0.0
03fb57dd-e331-4d93-aa56-59bc64a5f44d,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Business,2016,2020,2.76,3.02,3.35,123,1,Medium,0,0,Non-binary,Black,24,0,Low,2.22,Employed,Employed,Race relations officer,Marketing,73683.0,Champaign,IL,Midwest,0,,9.0,1.0
17cd949f-7b1f-423d-81ad-9922a61aad54,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Arts & Humanities,2018,2022,2.39,2.59,2.3,131,1,None,0,0,Male,Asian,29,0,Low,2.95,Employed,Employed,Risk analyst,Media,44077.0,Des Moines,IA,Midwest,1,Arts & Humanities,7.0,1.0
7243d7ef-82f9-4087-af92-1553dde90d11,University of Illinois Chicago,"Chicago, IL",Business,2017,2021,2.7,2.6,2.4,126,0,Low,0,0,Male,Other,23,0,High,2.35,Unemployed,Unemployed,,,,,,,0,,,
7c9cfb51-c218-4402-ae3a-917165b37f64,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",STEM,2019,2023,2.35,1.89,1.73,139,1,Medium,0,0,Male,Asian,29,0,Low,3.28,Employed,Employed,Engineering geologist,Technology,85948.0,Los Angeles,CA,West,0,,10.0,1.0
45cd3fef-ef8f-412a-9069-4a2340c99fcb,University of Illinois Chicago,"Chicago, IL",Education,2016,2020,2.77,2.69,2.12,138,1,None,0,0,Male,Asian,22,0,Medium,2.84,Employed,Employed,Air traffic controller,K-12,41761.0,Rockford,IL,Midwest,0,,10.0,0.0
ff214def-ea3c-48c9-89dc-78e4dc71010b,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Business,2019,2023,3.3,3.45,3.28,126,0,None,0,0,Male,Other,29,0,Medium,3.75,Employed,Employed,Leisure centre manager,Finance,55272.0,Rockford,IL,Midwest,0,,6.0,1.0
0d17e8c0-b6cb-47c3-8d90-0e13b720eb26,University of Illinois Chicago,"Chicago, IL",Education,2016,2020,2.75,2.94,3.15,124,1,Low,0,1,Non-binary,White,28,0,Medium,2.78,Employed,Employed,Restaurant manager,Higher Education,43954.0,Peoria,IL,Midwest,0,,7.0,0.0
576e4d91-4077-44b2-94d3-ae9c80e38500,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Health Sciences,2016,2020,3.0,3.21,3.15,130,0,Medium,0,0,Female,White,28,0,Low,3.2,Employed,Employed,Armed forces logistics/support/administrative officer,Healthcare,44890.0,Decatur,IL,Midwest,0,,8.0,1.0
df830739-59d5-4419-854f-6bc976b9ac0c,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Business,2018,2022,2.37,2.96,2.96,137,0,Medium,0,0,Male,Hispanic,27,1,High,2.92,Employed,Employed,Gaffer,Consulting,51445.0,Bloomington,IL,Midwest,1,Business,7.0,1.0
a5a79f96-61e9-44ed-860c-b923a74b2a68,University of Illinois Chicago,"Chicago, IL",Health Sciences,2017,2021,2.52,2.24,1.69,125,1,Medium,0,0,Female,Asian,22,0,Low,2.93,Employed,Employed,Jewellery designer,Healthcare,57516.0,Decatur,IL,Midwest,1,Health Sciences,8.0,1.0
1f7617f5-e06d-4e45-8633-1f0b0f6ceb70,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",STEM,2020,2024,3.39,3.14,3.42,130,0,None,1,0,Male,Hispanic,23,1,Low,2.95,Employed,Employed,"Designer, exhibition/display",Engineering,70195.0,Milwaukee,WI,Midwest,1,STEM,10.0,1.0
c61ee475-101e-4f57-b55c-c34394c4e7e1,University of Illinois Springfield,"Springfield, IL",Business,2020,2024,2.07,2.54,2.6,132,1,Medium,0,0,Female,Other,25,0,Low,2.6,Employed,Employed,Commercial/residential surveyor,Consulting,72548.0,Chicago,IL,Midwest,1,Business,10.0,1.0
ffbf914e-374d-41f0-94e9-d0d729f29d84,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Business,2020,2024,3.17,3.01,3.12,135,1,Medium,0,0,Male,Hispanic,26,0,High,2.65,Employed,Employed,"Buyer, industrial",Marketing,66259.0,Springfield,IL,Midwest,1,Business,10.0,1.0
6988fa55-33f9-4aff-839e-4a10468186c2,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Arts & Humanities,2017,2021,2.92,2.93,2.89,134,1,Medium,0,1,Non-binary,White,22,0,High,2.63,Employed,Employed,Forensic scientist,Arts,44159.0,Champaign,IL,Midwest,0,,9.0,0.0
ed74e795-aecb-4bc6-8d76-c3d06f3c1a4b,University of Illinois Springfield,"Springfield, IL",Education,2017,2021,2.94,2.47,2.41,133,0,None,0,0,Male,Other,28,0,Low,2.89,Employed,Employed,"Scientist, research (medical)",K-12,41496.0,Decatur,IL,Midwest,0,,10.0,1.0
eeb99b26-5815-4e54-9dc6-535ed19dd6f3,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Education,2017,2021,2.71,3.01,3.09,127,0,Medium,0,0,Male,Asian,29,0,High,2.46,Employed,Employed,Midwife,K-12,45703.0,Minneapolis,MN,Midwest,0,,8.0,0.0
ea40d6de-fc80-4852-8733-e03d4587b992,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Business,2016,2020,3.03,3.27,3.93,123,0,None,0,0,Non-binary,White,25,0,Medium,3.99,Employed,Employed,"Scientist, audiological",Marketing,56156.0,Peoria,IL,Midwest,1,Business,6.0,0.0
8a0a631f-a5bb-4fb2-a1b3-c52475b4abcc,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",STEM,2020,2024,2.53,3.08,3.12,139,0,High,0,0,Male,Asian,26,0,High,2.76,Continuing Education,Continuing Education,,,,,,,1,STEM,,
06b2603a-3adb-4d06-b64e-d8fa0fd92587,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Health Sciences,2020,2024,2.91,2.72,3.15,127,1,None,1,1,Male,Hispanic,25,1,Low,2.8,Employed,Employed,Diplomatic Services operational officer,Healthcare,57773.0,St. Louis,MO,Midwest,0,,6.0,0.0
1a7d73c1-391e-47e7-91ec-e45417248573,University of Illinois Chicago,"Chicago, IL",Business,2017,2021,3.05,3.26,3.15,139,1,Medium,0,0,Female,Hispanic,28,1,Low,2.6,Employed,Employed,Engineering geologist,Finance,70335.0,Naperville,IL,Midwest,0,,9.0,0.0
5402705d-c0b7-47e7-8db7-42265d066044,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Health Sciences,2017,2021,2.38,2.47,2.41,123,0,None,0,0,Female,Hispanic,27,0,Medium,3.3,Employed,Employed,Chief Financial Officer,Pharma,47665.0,Champaign,IL,Midwest,0,,6.0,1.0
ee4f4a44-6100-4071-9109-6f43a8625e8e,University of Illinois Springfield,"Springfield, IL",Health Sciences,2017,2021,2.44,2.59,2.74,135,1,None,0,1,Non-binary,Hispanic,24,0,Medium,2.38,Employed,Employed,Patent attorney,Pharma,55958.0,Rockford,IL,Midwest,0,,8.0,1.0
44aeb4b0-e1e0-46d7-8301-037afd9dbe24,University of Illinois Chicago,"Chicago, IL",Education,2017,2021,3.11,2.99,2.85,127,0,None,0,0,Female,White,25,0,High,2.32,Employed,Employed,Operations geologist,Higher Education,53834.0,Bloomington,IL,Midwest,0,,8.0,1.0
bf55f9e3-48be-42b7-b7b0-05173bc44649,University of Illinois Chicago,"Chicago, IL",STEM,2016,2020,2.84,2.87,3.26,126,1,High,0,0,Female,White,24,0,Low,2.84,Employed,Employed,Clinical research associate,Engineering,70775.0,San Francisco,CA,West,0,,9.0,1.0
fed5cd46-abca-4f1b-aaa2-02b2e458cfb2,University of Illinois Springfield,"Springfield, IL",STEM,2016,2020,2.11,1.77,1.74,132,1,High,0,0,Male,Black,28,1,Low,2.94,Employed,Employed,Dietitian,Research,78005.0,Bloomington,IL,Midwest,1,STEM,7.0,1.0
0ef9b7b6-04ba-4af8-9e6c-49a7686c7798,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Business,2019,2023,2.68,2.87,3.15,135,0,None,0,1,Female,Black,28,1,Medium,3.38,Employed,Employed,"Engineer, maintenance",Finance,48193.0,Rockford,IL,Midwest,1,Business,10.0,1.0
955d68cd-7765-477d-8113-f45d9c017fe0,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Education,2020,2024,2.39,3.01,3.21,120,1,Low,0,1,Female,Hispanic,23,1,High,2.28,Employed,Employed,Orthoptist,K-12,59038.0,Naperville,IL,Midwest,0,,10.0,1.0
cc5ac922-6814-4203-afae-70fd320b9597,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Arts & Humanities,2018,2022,2.8,2.76,2.46,136,1,Low,0,1,Female,Asian,26,0,Low,2.68,Employed,Employed,Secondary school teacher,Nonprofit,41192.0,Peoria,IL,Midwest,0,,10.0,1.0
78b1c842-23f3-4d68-8ad5-003d74253f04,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Arts & Humanities,2016,2020,2.61,2.76,2.55,129,1,None,0,0,Male,Hispanic,25,1,Low,2.96,Employed,Employed,Graphic designer,Arts,45608.0,Chicago,IL,Midwest,0,,7.0,1.0
1b9df3f3-3a95-4910-9979-70664fcf157b,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Arts & Humanities,2018,2022,2.28,2.73,3.25,128,1,None,0,0,Male,Asian,26,1,High,3.52,Employed,Employed,Paediatric nurse,Arts,48020.0,Chicago,IL,Midwest,0,,6.0,0.0
430267ab-425d-44b8-984f-f7b1540d429c,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",STEM,2019,2023,2.94,2.89,2.74,121,0,None,0,1,Non-binary,Black,26,0,Medium,2.45,Employed,Employed,"Designer, graphic",Engineering,67421.0,Bloomington,IL,Midwest,0,,8.0,0.0
7b2a9e28-a645-4f5f-a9e9-5cddbf49c718,University of Illinois Springfield,"Springfield, IL",Business,2016,2020,2.85,3.26,3.05,138,0,High,0,0,Female,Asian,27,1,Medium,2.15,Employed,Employed,Public relations account executive,Finance,57037.0,Springfield,IL,Midwest,0,,7.0,1.0
66647b3f-0ba4-4450-9932-21f094d528f3,University of Illinois Springfield,"Springfield, IL",Business,2017,2021,2.45,2.47,2.53,124,1,Low,0,1,Male,Other,26,1,High,2.41,Employed,Employed,Furniture designer,Consulting,64000.0,Bloomington,IL,Midwest,0,,7.0,1.0
c679952b-33c4-42b6-8362-0b98d8af4004,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Education,2016,2020,2.43,2.5,2.54,130,0,High,0,0,Male,White,29,0,Medium,2.44,Unemployed,Unemployed,,,,,,,0,,,
c6f92ece-b84e-4216-b390-2e331f42f229,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Arts & Humanities,2019,2023,1.8,2.13,2.54,136,1,Low,0,0,Non-binary,White,24,0,High,2.29,Employed,Employed,Surgeon,Arts,43484.0,St. Louis,MO,Midwest,1,Arts & Humanities,7.0,0.0
018cfbaf-f4b6-434f-a70c-3ea353fae0d0,University of Illinois Springfield,"Springfield, IL",Arts & Humanities,2017,2021,3.36,3.53,3.69,124,1,Medium,0,1,Male,Hispanic,22,1,Low,2.89,Employed,Employed,"Surveyor, minerals",Media,53844.0,St. Louis,MO,Midwest,0,,9.0,0.0
